edge_id,src,dst,length_km,speed_limit_kmh,is_two_way
E5210,S032_07AVE,S032_BWAY,0.0889,32.0,true
E5211,S032_BWAY,S032_07AVE,0.0889,32.0,true
E5212,S032_BWAY,S032_06AVE,0.0823,32.0,true
E5213,S032_06AVE,S032_BWAY,0.0823,32.0,true
E5214,S032_06AVE,S032_05AVE,0.1498,32.0,true
E5215,S032_05AVE,S032_06AVE,0.1498,32.0,true
E5216,S032_05AVE,S032_MAD,0.1284,32.0,true
E5217,S032_MAD,S032_05AVE,0.1284,32.0,true
E5218,S032_MAD,S032_PARK,0.0856,32.0,true
E5219,S032_PARK,S032_MAD,0.0856,32.0,true
E5220,S032_PARK,S032_LEX,0.107,32.0,true
E5221,S032_LEX,S032_PARK,0.107,32.0,true
E5222,S032_LEX,S032_03AVE,0.1284,32.0,true
E5223,S032_03AVE,S032_LEX,0.1284,32.0,true
E5224,S032_03AVE,S032_02AVE,0.1499,32.0,true
E5225,S032_02AVE,S032_03AVE,0.1499,32.0,true
E5226,S032_02AVE,S032_01AVE,0.1712,32.0,true
E5227,S032_01AVE,S032_02AVE,0.1712,32.0,true
E5228,S032_01AVE,S032_E_HWY,0.2568,32.0,true
E5229,S032_E_HWY,S032_01AVE,0.2568,32.0,true
E5230,S033_W_HWY,S033_11AVE,0.1735,32.0,true
E5231,S033_11AVE,S033_W_HWY,0.1735,32.0,true
E5232,S033_11AVE,S033_10AVE,0.1736,32.0,true
E5233,S033_10AVE,S033_11AVE,0.1736,32.0,true
E5234,S033_10AVE,S033_09AVE,0.1519,32.0,true
E5235,S033_09AVE,S033_10AVE,0.1519,32.0,true
E5236,S033_09AVE,S033_08AVE,0.1518,32.0,true
E5237,S033_08AVE,S033_09AVE,0.1518,32.0,true
E5238,S033_08AVE,S033_07AVE,0.1519,32.0,true
E5239,S033_07AVE,S033_08AVE,0.1519,32.0,true
E5240,S033_07AVE,S033_BWAY,0.096,32.0,true
E5241,S033_BWAY,S033_07AVE,0.096,32.0,true
E5242,S033_BWAY,S033_06AVE,0.0776,32.0,true
E5243,S033_06AVE,S033_BWAY,0.0776,32.0,true
E5244,S033_06AVE,S033_05AVE,0.1518,32.0,true
E5245,S033_05AVE,S033_06AVE,0.1518,32.0,true
E5246,S033_05AVE,S033_MAD,0.1302,32.0,true
E5247,S033_MAD,S033_05AVE,0.1302,32.0,true
E5248,S033_MAD,S033_PARK,0.0868,32.0,true
E5249,S033_PARK,S033_MAD,0.0868,32.0,true
E5250,S033_PARK,S033_LEX,0.1085,32.0,true
E5251,S033_LEX,S033_PARK,0.1085,32.0,true
E5252,S033_LEX,S033_03AVE,0.1302,32.0,true
E5253,S033_03AVE,S033_LEX,0.1302,32.0,true
E5254,S033_03AVE,S033_02AVE,0.1518,32.0,true
E5255,S033_02AVE,S033_03AVE,0.1518,32.0,true
E5256,S033_02AVE,S033_01AVE,0.1736,32.0,true
E5257,S033_01AVE,S033_02AVE,0.1736,32.0,true
E5258,S033_01AVE,S033_E_HWY,0.2603,32.0,true
E5259,S033_E_HWY,S033_01AVE,0.2603,32.0,true
E5260,S034_W_HWY,S034_11AVE,0.1759,32.0,true
E5261,S034_11AVE,S034_W_HWY,0.1759,32.0,true
E5262,S034_11AVE,S034_10AVE,0.1759,32.0,true
E5263,S034_10AVE,S034_11AVE,0.1759,32.0,true
E5264,S034_10AVE,S034_09AVE,0.1539,32.0,true
E5265,S034_09AVE,S034_10AVE,0.1539,32.0,true
E5266,S034_09AVE,S034_08AVE,0.1539,32.0,true
E5267,S034_08AVE,S034_09AVE,0.1539,32.0,true
E5268,S034_08AVE,S034_07AVE,0.154,32.0,true
E5269,S034_07AVE,S034_08AVE,0.154,32.0,true
E5270,S034_07AVE,S034_BWAY,0.1032,32.0,true
E5271,S034_BWAY,S034_07AVE,0.1032,32.0,true
E5272,S034_BWAY,S034_06AVE,0.0727,32.0,true
E5273,S034_06AVE,S034_BWAY,0.0727,32.0,true
E5274,S034_06AVE,S034_05AVE,0.1539,32.0,true
E5275,S034_05AVE,S034_06AVE,0.1539,32.0,true
E5276,S034_05AVE,S034_MAD,0.1319,32.0,true
E5277,S034_MAD,S034_05AVE,0.1319,32.0,true
E5278,S034_MAD,S034_PARK,0.088,32.0,true
E5279,S034_PARK,S034_MAD,0.088,32.0,true
E5280,S034_PARK,S034_LEX,0.1099,32.0,true
E5281,S034_LEX,S034_PARK,0.1099,32.0,true
E5282,S034_LEX,S034_03AVE,0.132,32.0,true
E5283,S034_03AVE,S034_LEX,0.132,32.0,true
E5284,S034_03AVE,S034_02AVE,0.1539,32.0,true
E5285,S034_02AVE,S034_03AVE,0.1539,32.0,true
E5286,S034_02AVE,S034_01AVE,0.1759,32.0,true
E5287,S034_01AVE,S034_02AVE,0.1759,32.0,true
E5288,S034_01AVE,S034_E_HWY,0.2639,32.0,true
E5289,S034_E_HWY,S034_01AVE,0.2639,32.0,true
E5290,S035_W_HWY,S035_11AVE,0.1782,32.0,true
E5291,S035_11AVE,S035_W_HWY,0.1782,32.0,true
E5292,S035_11AVE,S035_10AVE,0.1783,32.0,true
E5293,S035_10AVE,S035_11AVE,0.1783,32.0,true
E5294,S035_10AVE,S035_09AVE,0.156,32.0,true
E5295,S035_09AVE,S035_10AVE,0.156,32.0,true
E5296,S035_09AVE,S035_08AVE,0.156,32.0,true
E5297,S035_08AVE,S035_09AVE,0.156,32.0,true
E5298,S035_08AVE,S035_07AVE,0.1559,32.0,true
E5299,S035_07AVE,S035_08AVE,0.1559,32.0,true
E5300,S035_07AVE,S035_BWAY,0.1107,32.0,true
E5301,S035_BWAY,S035_07AVE,0.1107,32.0,true
E5302,S035_BWAY,S035_06AVE,0.0676,32.0,true
E5303,S035_06AVE,S035_BWAY,0.0676,32.0,true
E5304,S035_06AVE,S035_05AVE,0.156,32.0,true
E5305,S035_05AVE,S035_06AVE,0.156,32.0,true
E5306,S035_05AVE,S035_MAD,0.1337,32.0,true
E5307,S035_MAD,S035_05AVE,0.1337,32.0,true
E5308,S035_MAD,S035_PARK,0.0891,32.0,true
E5309,S035_PARK,S035_MAD,0.0891,32.0,true
E5310,S035_PARK,S035_LEX,0.1114,32.0,true
E5311,S035_LEX,S035_PARK,0.1114,32.0,true
E5312,S035_LEX,S035_03AVE,0.1337,32.0,true
E5313,S035_03AVE,S035_LEX,0.1337,32.0,true
E5314,S035_03AVE,S035_02AVE,0.156,32.0,true
E5315,S035_02AVE,S035_03AVE,0.156,32.0,true
E5316,S035_02AVE,S035_01AVE,0.1782,32.0,true
E5317,S035_01AVE,S035_02AVE,0.1782,32.0,true
E5318,S035_01AVE,S035_E_HWY,0.2674,32.0,true
E5319,S035_E_HWY,S035_01AVE,0.2674,32.0,true
E5320,S036_W_HWY,S036_11AVE,0.1806,32.0,true
E5321,S036_11AVE,S036_W_HWY,0.1806,32.0,true
E5322,S036_11AVE,S036_10AVE,0.1806,32.0,true
E5323,S036_10AVE,S036_11AVE,0.1806,32.0,true
E5324,S036_10AVE,S036_09AVE,0.158,32.0,true
E5325,S036_09AVE,S036_10AVE,0.158,32.0,true
E5326,S036_09AVE,S036_08AVE,0.1581,32.0,true
E5327,S036_08AVE,S036_09AVE,0.1581,32.0,true
E5328,S036_08AVE,S036_07AVE,0.158,32.0,true
E5329,S036_07AVE,S036_08AVE,0.158,32.0,true
E5330,S036_07AVE,S036_BWAY,0.1183,32.0,true
E5331,S036_BWAY,S036_07AVE,0.1183,32.0,true
E5332,S036_BWAY,S036_06AVE,0.0623,32.0,true
E5333,S036_06AVE,S036_BWAY,0.0623,32.0,true
E5334,S036_06AVE,S036_05AVE,0.158,32.0,true
E5335,S036_05AVE,S036_06AVE,0.158,32.0,true
E5336,S036_05AVE,S036_MAD,0.1355,32.0,true
E5337,S036_MAD,S036_05AVE,0.1355,32.0,true
E5338,S036_MAD,S036_PARK,0.0903,32.0,true
E5339,S036_PARK,S036_MAD,0.0903,32.0,true
E5340,S036_PARK,S036_LEX,0.1129,32.0,true
E5341,S036_LEX,S036_PARK,0.1129,32.0,true
E5342,S036_LEX,S036_03AVE,0.1354,32.0,true
E5343,S036_03AVE,S036_LEX,0.1354,32.0,true
E5344,S036_03AVE,S036_02AVE,0.158,32.0,true
E5345,S036_02AVE,S036_03AVE,0.158,32.0,true
E5346,S036_02AVE,S036_01AVE,0.1806,32.0,true
E5347,S036_01AVE,S036_02AVE,0.1806,32.0,true
E5348,S036_01AVE,S036_E_HWY,0.2709,32.0,true
E5349,S036_E_HWY,S036_01AVE,0.2709,32.0,true
E5350,S037_W_HWY,S037_11AVE,0.1827,32.0,true
E5351,S037_11AVE,S037_W_HWY,0.1827,32.0,true
E5352,S037_11AVE,S037_10AVE,0.1827,32.0,true
E5353,S037_10AVE,S037_11AVE,0.1827,32.0,true
E5354,S037_10AVE,S037_09AVE,0.1598,32.0,true
E5355,S037_09AVE,S037_10AVE,0.1598,32.0,true
E5356,S037_09AVE,S037_08AVE,0.1599,32.0,true
E5357,S037_08AVE,S037_09AVE,0.1599,32.0,true
E5358,S037_08AVE,S037_07AVE,0.1598,32.0,true
E5359,S037_07AVE,S037_08AVE,0.1598,32.0,true
E5360,S037_07AVE,S037_BWAY,0.1258,32.0,true
E5361,S037_BWAY,S037_07AVE,0.1258,32.0,true
E5362,S037_BWAY,S037_06AVE,0.0569,32.0,true
E5363,S037_06AVE,S037_BWAY,0.0569,32.0,true
E5364,S037_06AVE,S037_05AVE,0.1598,32.0,true
E5365,S037_05AVE,S037_06AVE,0.1598,32.0,true
E5366,S037_05AVE,S037_MAD,0.137,32.0,true
E5367,S037_MAD,S037_05AVE,0.137,32.0,true
E5368,S037_MAD,S037_PARK,0.0914,32.0,true
E5369,S037_PARK,S037_MAD,0.0914,32.0,true
E5370,S037_PARK,S037_LEX,0.1141,32.0,true
E5371,S037_LEX,S037_PARK,0.1141,32.0,true
E5372,S037_LEX,S037_03AVE,0.137,32.0,true
E5373,S037_03AVE,S037_LEX,0.137,32.0,true
E5374,S037_03AVE,S037_02AVE,0.1599,32.0,true
E5375,S037_02AVE,S037_03AVE,0.1599,32.0,true
E5376,S037_02AVE,S037_01AVE,0.1826,32.0,true
E5377,S037_01AVE,S037_02AVE,0.1826,32.0,true
E5378,S037_01AVE,S037_E_HWY,0.2741,32.0,true
E5379,S037_E_HWY,S037_01AVE,0.2741,32.0,true
E5380,S038_W_HWY,S038_11AVE,0.1844,32.0,true
E5381,S038_11AVE,S038_W_HWY,0.1844,32.0,true
E5382,S038_11AVE,S038_10AVE,0.1843,32.0,true
E5383,S038_10AVE,S038_11AVE,0.1843,32.0,true
E5384,S038_10AVE,S038_09AVE,0.1613,32.0,true
E5385,S038_09AVE,S038_10AVE,0.1613,32.0,true
E5386,S038_09AVE,S038_08AVE,0.1613,32.0,true
E5387,S038_08AVE,S038_09AVE,0.1613,32.0,true
E5388,S038_08AVE,S038_07AVE,0.1613,32.0,true
E5389,S038_07AVE,S038_08AVE,0.1613,32.0,true
E5390,S038_07AVE,S038_BWAY,0.1332,32.0,true
E5391,S038_BWAY,S038_07AVE,0.1332,32.0,true
E5392,S038_BWAY,S038_06AVE,0.0511,32.0,true
E5393,S038_06AVE,S038_BWAY,0.0511,32.0,true
E5394,S038_06AVE,S038_05AVE,0.1613,32.0,true
E5395,S038_05AVE,S038_06AVE,0.1613,32.0,true
E5396,S038_05AVE,S038_MAD,0.1383,32.0,true
E5397,S038_MAD,S038_05AVE,0.1383,32.0,true
E5398,S038_MAD,S038_PARK,0.0922,32.0,true
E5399,S038_PARK,S038_MAD,0.0922,32.0,true
E5400,S038_PARK,S038_LEX,0.1152,32.0,true
E5401,S038_LEX,S038_PARK,0.1152,32.0,true
E5402,S038_LEX,S038_03AVE,0.1382,32.0,true
E5403,S038_03AVE,S038_LEX,0.1382,32.0,true
E5404,S038_03AVE,S038_02AVE,0.1613,32.0,true
E5405,S038_02AVE,S038_03AVE,0.1613,32.0,true
E5406,S038_02AVE,S038_01AVE,0.1844,32.0,true
E5407,S038_01AVE,S038_02AVE,0.1844,32.0,true
E5408,S038_01AVE,S038_E_HWY,0.2765,32.0,true
E5409,S038_E_HWY,S038_01AVE,0.2765,32.0,true
E5410,S039_W_HWY,S039_11AVE,0.186,32.0,true
E5411,S039_11AVE,S039_W_HWY,0.186,32.0,true
E5412,S039_11AVE,S039_10AVE,0.186,32.0,true
E5413,S039_10AVE,S039_11AVE,0.186,32.0,true
E5414,S039_10AVE,S039_09AVE,0.1628,32.0,true
E5415,S039_09AVE,S039_10AVE,0.1628,32.0,true
E5416,S039_09AVE,S039_08AVE,0.1627,32.0,true
E5417,S039_08AVE,S039_09AVE,0.1627,32.0,true
E5418,S039_08AVE,S039_07AVE,0.1628,32.0,true
E5419,S039_07AVE,S039_08AVE,0.1628,32.0,true
E5420,S039_07AVE,S039_BWAY,0.1407,32.0,true
E5421,S039_BWAY,S039_07AVE,0.1407,32.0,true
E5422,S039_BWAY,S039_06AVE,0.0453,32.0,true
E5423,S039_06AVE,S039_BWAY,0.0453,32.0,true
E5424,S039_06AVE,S039_05AVE,0.1628,32.0,true
E5425,S039_05AVE,S039_06AVE,0.1628,32.0,true
E5426,S039_05AVE,S039_MAD,0.1395,32.0,true
E5427,S039_MAD,S039_05AVE,0.1395,32.0,true
E5428,S039_MAD,S039_PARK,0.093,32.0,true
E5429,S039_PARK,S039_MAD,0.093,32.0,true
E5430,S039_PARK,S039_LEX,0.1162,32.0,true
E5431,S039_LEX,S039_PARK,0.1162,32.0,true
E5432,S039_LEX,S039_03AVE,0.1395,32.0,true
E5433,S039_03AVE,S039_LEX,0.1395,32.0,true
E5434,S039_03AVE,S039_02AVE,0.1628,32.0,true
E5435,S039_02AVE,S039_03AVE,0.1628,32.0,true
E5436,S039_02AVE,S039_01AVE,0.186,32.0,true
E5437,S039_01AVE,S039_02AVE,0.186,32.0,true
E5438,S039_01AVE,S039_E_HWY,0.279,32.0,true
E5439,S039_E_HWY,S039_01AVE,0.279,32.0,true
E5440,S040_W_HWY,S040_11AVE,0.1877,32.0,true
E5441,S040_11AVE,S040_W_HWY,0.1877,32.0,true
E5442,S040_11AVE,S040_10AVE,0.1877,32.0,true
E5443,S040_10AVE,S040_11AVE,0.1877,32.0,true
E5444,S040_10AVE,S040_09AVE,0.1642,32.0,true
E5445,S040_09AVE,S040_10AVE,0.1642,32.0,true
E5446,S040_09AVE,S040_08AVE,0.1642,32.0,true
E5447,S040_08AVE,S040_09AVE,0.1642,32.0,true
E5448,S040_08AVE,S040_07AVE,0.1642,32.0,true
E5449,S040_07AVE,S040_08AVE,0.1642,32.0,true
E5450,S040_07AVE,S040_BWAY,0.1483,32.0,true
E5451,S040_BWAY,S040_07AVE,0.1483,32.0,true
E5452,S040_BWAY,S040_06AVE,0.0394,32.0,true
E5453,S040_06AVE,S040_BWAY,0.0394,32.0,true
E5454,S040_06AVE,S040_05AVE,0.1642,32.0,true
E5455,S040_05AVE,S040_06AVE,0.1642,32.0,true
E5456,S040_05AVE,S040_MAD,0.1407,32.0,true
E5457,S040_MAD,S040_05AVE,0.1407,32.0,true
E5458,S040_MAD,S040_PARK,0.0939,32.0,true
E5459,S040_PARK,S040_MAD,0.0939,32.0,true
E5460,S040_PARK,S040_LEX,0.1172,32.0,true
E5461,S040_LEX,S040_PARK,0.1172,32.0,true
E5462,S040_LEX,S040_03AVE,0.1408,32.0,true
E5463,S040_03AVE,S040_LEX,0.1408,32.0,true
E5464,S040_03AVE,S040_02AVE,0.1642,32.0,true
E5465,S040_02AVE,S040_03AVE,0.1642,32.0,true
E5466,S040_02AVE,S040_01AVE,0.1877,32.0,true
E5467,S040_01AVE,S040_02AVE,0.1877,32.0,true
E5468,S040_01AVE,S040_E_HWY,0.2815,32.0,true
E5469,S040_E_HWY,S040_01AVE,0.2815,32.0,true
E5470,S041_W_HWY,S041_11AVE,0.1894,32.0,true
E5471,S041_11AVE,S041_W_HWY,0.1894,32.0,true
E5472,S041_11AVE,S041_10AVE,0.1893,32.0,true
E5473,S041_10AVE,S041_11AVE,0.1893,32.0,true
E5474,S041_10AVE,S041_09AVE,0.1657,32.0,true
E5475,S041_09AVE,S041_10AVE,0.1657,32.0,true
E5476,S041_09AVE,S041_08AVE,0.1656,32.0,true
E5477,S041_08AVE,S041_09AVE,0.1656,32.0,true
E5478,S041_08AVE,S041_07AVE,0.1657,32.0,true
E5479,S041_07AVE,S041_08AVE,0.1657,32.0,true
E5480,S041_07AVE,S041_BWAY,0.156,32.0,true
E5481,S041_BWAY,S041_07AVE,0.156,32.0,true
E5482,S041_BWAY,S041_06AVE,0.0333,32.0,true
E5483,S041_06AVE,S041_BWAY,0.0333,32.0,true
E5484,S041_06AVE,S041_05AVE,0.1657,32.0,true
E5485,S041_05AVE,S041_06AVE,0.1657,32.0,true
E5486,S041_05AVE,S041_MAD,0.142,32.0,true
E5487,S041_MAD,S041_05AVE,0.142,32.0,true
E5488,S041_MAD,S041_PARK,0.0947,32.0,true
E5489,S041_PARK,S041_MAD,0.0947,32.0,true
E5490,S041_PARK,S041_LEX,0.1183,32.0,true
E5491,S041_LEX,S041_PARK,0.1183,32.0,true
E5492,S041_LEX,S041_03AVE,0.142,32.0,true
E5493,S041_03AVE,S041_LEX,0.142,32.0,true
E5494,S041_03AVE,S041_02AVE,0.1656,32.0,true
E5495,S041_02AVE,S041_03AVE,0.1656,32.0,true
E5496,S041_02AVE,S041_01AVE,0.1894,32.0,true
E5497,S041_01AVE,S041_02AVE,0.1894,32.0,true
E5498,S041_01AVE,S041_E_HWY,0.284,32.0,true
E5499,S041_E_HWY,S041_01AVE,0.284,32.0,true
E5500,S042_W_HWY,S042_11AVE,0.191,32.0,true
E5501,S042_11AVE,S042_W_HWY,0.191,32.0,true
E5502,S042_11AVE,S042_10AVE,0.191,32.0,true
E5503,S042_10AVE,S042_11AVE,0.191,32.0,true
E5504,S042_10AVE,S042_09AVE,0.1671,32.0,true
E5505,S042_09AVE,S042_10AVE,0.1671,32.0,true
E5506,S042_09AVE,S042_08AVE,0.1672,32.0,true
E5507,S042_08AVE,S042_09AVE,0.1672,32.0,true
E5508,S042_08AVE,S042_07AVE,0.1671,32.0,true
E5509,S042_07AVE,S042_08AVE,0.1671,32.0,true
E5510,S042_07AVE,S042_BWAY,0.1638,32.0,true
E5511,S042_BWAY,S042_07AVE,0.1638,32.0,true
E5512,S042_BWAY,S042_06AVE,0.0272,32.0,true
E5513,S042_06AVE,S042_BWAY,0.0272,32.0,true
E5514,S042_06AVE,S042_05AVE,0.1671,32.0,true
E5515,S042_05AVE,S042_06AVE,0.1671,32.0,true
E5516,S042_05AVE,S042_MAD,0.1432,32.0,true
E5517,S042_MAD,S042_05AVE,0.1432,32.0,true
E5518,S042_MAD,S042_PARK,0.0955,32.0,true
E5519,S042_PARK,S042_MAD,0.0955,32.0,true
E5520,S042_PARK,S042_LEX,0.1194,32.0,true
E5521,S042_LEX,S042_PARK,0.1194,32.0,true
E5522,S042_LEX,S042_03AVE,0.1433,32.0,true
E5523,S042_03AVE,S042_LEX,0.1433,32.0,true
E5524,S042_03AVE,S042_02AVE,0.1671,32.0,true
E5525,S042_02AVE,S042_03AVE,0.1671,32.0,true
E5526,S042_02AVE,S042_01AVE,0.191,32.0,true
E5527,S042_01AVE,S042_02AVE,0.191,32.0,true
E5528,S042_01AVE,S042_E_HWY,0.2865,32.0,true
E5529,S042_E_HWY,S042_01AVE,0.2865,32.0,true
E5530,S043_W_HWY,S043_11AVE,0.1927,32.0,true
E5531,S043_11AVE,S043_W_HWY,0.1927,32.0,true
E5532,S043_11AVE,S043_10AVE,0.1927,32.0,true
E5533,S043_10AVE,S043_11AVE,0.1927,32.0,true
E5534,S043_10AVE,S043_09AVE,0.1685,32.0,true
E5535,S043_09AVE,S043_10AVE,0.1685,32.0,true
E5536,S043_09AVE,S043_08AVE,0.1686,32.0,true
E5537,S043_08AVE,S043_09AVE,0.1686,32.0,true
E5538,S043_08AVE,S043_07AVE,0.1686,32.0,true
E5539,S043_07AVE,S043_08AVE,0.1686,32.0,true
E5540,S043_07AVE,S043_BWAY,0.1717,32.0,true
E5541,S043_BWAY,S043_07AVE,0.1717,32.0,true
E5542,S043_BWAY,S043_06AVE,0.0209,32.0,true
E5543,S043_06AVE,S043_BWAY,0.0209,32.0,true
E5544,S043_06AVE,S043_05AVE,0.1686,32.0,true
E5545,S043_05AVE,S043_06AVE,0.1686,32.0,true
E5546,S043_05AVE,S043_MAD,0.1445,32.0,true
E5547,S043_MAD,S043_05AVE,0.1445,32.0,true
E5548,S043_MAD,S043_PARK,0.0963,32.0,true
E5549,S043_PARK,S043_MAD,0.0963,32.0,true
E5550,S043_PARK,S043_LEX,0.1205,32.0,true
E5551,S043_LEX,S043_PARK,0.1205,32.0,true
E5552,S043_LEX,S043_03AVE,0.1444,32.0,true
E5553,S043_03AVE,S043_LEX,0.1444,32.0,true
E5554,S043_03AVE,S043_02AVE,0.1686,32.0,true
E5555,S043_02AVE,S043_03AVE,0.1686,32.0,true
E5556,S043_02AVE,S043_01AVE,0.1927,32.0,true
E5557,S043_01AVE,S043_02AVE,0.1927,32.0,true
E5558,S043_01AVE,S043_E_HWY,0.289,32.0,true
E5559,S043_E_HWY,S043_01AVE,0.289,32.0,true
E5560,S044_W_HWY,S044_11AVE,0.1944,32.0,true
E5561,S044_11AVE,S044_W_HWY,0.1944,32.0,true
E5562,S044_11AVE,S044_10AVE,0.1943,32.0,true
E5563,S044_10AVE,S044_11AVE,0.1943,32.0,true
E5564,S044_10AVE,S044_09AVE,0.17,32.0,true
E5565,S044_09AVE,S044_10AVE,0.17,32.0,true
E5566,S044_09AVE,S044_08AVE,0.17,32.0,true
E5567,S044_08AVE,S044_09AVE,0.17,32.0,true
E5568,S044_08AVE,S044_07AVE,0.1701,32.0,true
E5569,S044_07AVE,S044_08AVE,0.1701,32.0,true
E5570,S044_07AVE,S044_BWAY,0.1798,32.0,true
E5571,S044_BWAY,S044_07AVE,0.1798,32.0,true
E5572,S044_BWAY,S044_06AVE,0.0145,32.0,true
E5573,S044_06AVE,S044_BWAY,0.0145,32.0,true
E5574,S044_06AVE,S044_05AVE,0.17,32.0,true
E5575,S044_05AVE,S044_06AVE,0.17,32.0,true
E5576,S044_05AVE,S044_MAD,0.1458,32.0,true
E5577,S044_MAD,S044_05AVE,0.1458,32.0,true
E5578,S044_MAD,S044_PARK,0.0971,32.0,true
E5579,S044_PARK,S044_MAD,0.0971,32.0,true
E5580,S044_PARK,S044_LEX,0.1215,32.0,true
E5581,S044_LEX,S044_PARK,0.1215,32.0,true
E5582,S044_LEX,S044_03AVE,0.1457,32.0,true
E5583,S044_03AVE,S044_LEX,0.1457,32.0,true
E5584,S044_03AVE,S044_02AVE,0.1701,32.0,true
E5585,S044_02AVE,S044_03AVE,0.1701,32.0,true
E5586,S044_02AVE,S044_01AVE,0.1943,32.0,true
E5587,S044_01AVE,S044_02AVE,0.1943,32.0,true
E5588,S044_01AVE,S044_E_HWY,0.2915,32.0,true
E5589,S044_E_HWY,S044_01AVE,0.2915,32.0,true
E5590,S045_W_HWY,S045_11AVE,0.1959,32.0,true
E5591,S045_11AVE,S045_W_HWY,0.1959,32.0,true
E5592,S045_11AVE,S045_10AVE,0.196,32.0,true
E5593,S045_10AVE,S045_11AVE,0.196,32.0,true
E5594,S045_10AVE,S045_09AVE,0.1715,32.0,true
E5595,S045_09AVE,S045_10AVE,0.1715,32.0,true
E5596,S045_09AVE,S045_08AVE,0.1715,32.0,true
E5597,S045_08AVE,S045_09AVE,0.1715,32.0,true
E5598,S045_08AVE,S045_07AVE,0.1715,32.0,true
E5599,S045_07AVE,S045_08AVE,0.1715,32.0,true
E5600,S045_07AVE,S045_BWAY,0.1879,32.0,true
E5601,S045_BWAY,S045_07AVE,0.1879,32.0,true
E5602,S045_BWAY,S045_06AVE,0.0081,32.0,true
E5603,S045_06AVE,S045_BWAY,0.0081,32.0,true
E5604,S045_06AVE,S045_05AVE,0.1714,32.0,true
E5605,S045_05AVE,S045_06AVE,0.1714,32.0,true
E5606,S045_05AVE,S045_MAD,0.147,32.0,true
E5607,S045_MAD,S045_05AVE,0.147,32.0,true
E5608,S045_MAD,S045_PARK,0.098,32.0,true
E5609,S045_PARK,S045_MAD,0.098,32.0,true
E5610,S045_PARK,S045_LEX,0.1225,32.0,true
E5611,S045_LEX,S045_PARK,0.1225,32.0,true
E5612,S045_LEX,S045_03AVE,0.147,32.0,true
E5613,S045_03AVE,S045_LEX,0.147,32.0,true
E5614,S045_03AVE,S045_02AVE,0.1715,32.0,true
E5615,S045_02AVE,S045_03AVE,0.1715,32.0,true
E5616,S045_02AVE,S045_01AVE,0.196,32.0,true
E5617,S045_01AVE,S045_02AVE,0.196,32.0,true
E5618,S045_01AVE,S045_E_HWY,0.2939,32.0,true
E5619,S045_E_HWY,S045_01AVE,0.2939,32.0,true
E5620,S046_W_HWY,S046_11AVE,0.1976,32.0,true
E5621,S046_11AVE,S046_W_HWY,0.1976,32.0,true
E5622,S046_11AVE,S046_10AVE,0.1977,32.0,true
E5623,S046_10AVE,S046_11AVE,0.1977,32.0,true
E5624,S046_10AVE,S046_09AVE,0.1729,32.0,true
E5625,S046_09AVE,S046_10AVE,0.1729,32.0,true
E5626,S046_09AVE,S046_08AVE,0.1729,32.0,true
E5627,S046_08AVE,S046_09AVE,0.1729,32.0,true
E5628,S046_08AVE,S046_07AVE,0.173,32.0,true
E5629,S046_07AVE,S046_08AVE,0.173,32.0,true
E5630,S046_07AVE,S046_BWAY,0.1962,32.0,true
E5631,S046_BWAY,S046_07AVE,0.1962,32.0,true
E5632,S046_BWAY,S046_06AVE,0.0014,32.0,true
E5633,S046_06AVE,S046_BWAY,0.0014,32.0,true
E5634,S046_06AVE,S046_05AVE,0.173,32.0,true
E5635,S046_05AVE,S046_06AVE,0.173,32.0,true
E5636,S046_05AVE,S046_MAD,0.1482,32.0,true
E5637,S046_MAD,S046_05AVE,0.1482,32.0,true
E5638,S046_MAD,S046_PARK,0.0988,32.0,true
E5639,S046_PARK,S046_MAD,0.0988,32.0,true
E5640,S046_PARK,S046_LEX,0.1235,32.0,true
E5641,S046_LEX,S046_PARK,0.1235,32.0,true
E5642,S046_LEX,S046_03AVE,0.1483,32.0,true
E5643,S046_03AVE,S046_LEX,0.1483,32.0,true
E5644,S046_03AVE,S046_02AVE,0.1729,32.0,true
E5645,S046_02AVE,S046_03AVE,0.1729,32.0,true
E5646,S046_02AVE,S046_01AVE,0.1977,32.0,true
E5647,S046_01AVE,S046_02AVE,0.1977,32.0,true
E5648,S046_01AVE,S046_E_HWY,0.2964,32.0,true
E5649,S046_E_HWY,S046_01AVE,0.2964,32.0,true
E5650,S047_W_HWY,S047_11AVE,0.1991,32.0,true
E5651,S047_11AVE,S047_W_HWY,0.1991,32.0,true
E5652,S047_11AVE,S047_10AVE,0.1992,32.0,true
E5653,S047_10AVE,S047_11AVE,0.1992,32.0,true
E5654,S047_10AVE,S047_09AVE,0.1742,32.0,true
E5655,S047_09AVE,S047_10AVE,0.1742,32.0,true
E5656,S047_09AVE,S047_08AVE,0.1743,32.0,true
E5657,S047_08AVE,S047_09AVE,0.1743,32.0,true
E5658,S047_08AVE,S047_07AVE,0.1742,32.0,true
E5659,S047_07AVE,S047_08AVE,0.1742,32.0,true
E5660,S047_07AVE,S047_06AVE,0.1992,32.0,true
E5661,S047_06AVE,S047_07AVE,0.1992,32.0,true
E5662,S047_06AVE,S047_BWAY,0.0023,32.0,true
E5663,S047_BWAY,S047_06AVE,0.0023,32.0,true
E5664,S047_BWAY,S047_05AVE,0.1719,32.0,true
E5665,S047_05AVE,S047_BWAY,0.1719,32.0,true
E5666,S047_05AVE,S047_MAD,0.1494,32.0,true
