edge_id,src,dst,length_km,speed_limit_kmh,is_two_way
E7906,A15_S125,A15_S126,0.0982,40,true
E7907,A16_S125,A17_S125,0.2201,45,true
E7908,A16_S125,A16_S126,0.0982,40,true
E7909,A17_S125,A18_S125,0.2201,45,true
E7910,A17_S125,A17_S126,0.0982,40,true
E7911,A18_S125,A19_S125,0.2201,45,true
E7912,A18_S125,A18_S126,0.0982,40,true
E7913,A19_S125,A20_S125,0.2201,45,true
E7914,A19_S125,A19_S126,0.0982,40,true
E7915,A20_S125,A21_S125,0.2201,45,true
E7916,A20_S125,A20_S126,0.0982,40,true
E7917,A21_S125,A22_S125,0.2201,45,true
E7918,A21_S125,A21_S126,0.0982,40,true
E7919,A22_S125,A23_S125,0.2201,45,true
E7920,A22_S125,A22_S126,0.0982,40,true
E7921,A23_S125,A24_S125,0.2201,45,true
E7922,A23_S125,A23_S126,0.0982,40,true
E7923,A24_S125,A25_S125,0.2201,45,true
E7924,A24_S125,A24_S126,0.0982,40,true
E7925,A25_S125,A26_S125,0.2201,45,true
E7926,A25_S125,A25_S126,0.0982,40,true
E7927,A26_S125,A27_S125,0.2201,45,true
E7928,A26_S125,A26_S126,0.0982,40,true
E7929,A27_S125,A28_S125,0.2201,45,true
E7930,A27_S125,A27_S126,0.0982,40,true
E7931,A28_S125,A29_S125,0.2201,45,true
E7932,A28_S125,A28_S126,0.0982,40,true
E7933,A29_S125,A30_S125,0.2202,45,true
E7934,A29_S125,A29_S126,0.0982,40,true
E7935,A30_S125,A31_S125,0.2201,45,true
E7936,A30_S125,A30_S126,0.0982,40,true
E7937,A31_S125,A31_S126,0.0982,40,true
E7938,A00_S126,A01_S126,0.2233,55,true
E7939,A00_S126,A00_S127,0.0982,40,true
E7940,A01_S126,A02_S126,0.2232,45,true
E7941,A01_S126,A01_S127,0.0982,40,true
E7942,A02_S126,A03_S126,0.2233,45,true
E7943,A02_S126,A02_S127,0.0982,40,true
E7944,A03_S126,A04_S126,0.2233,45,true
E7945,A03_S126,A03_S127,0.0982,40,true
E7946,A04_S126,A05_S126,0.2233,45,true
E7947,A04_S126,A04_S127,0.0982,40,true
E7948,A05_S126,A06_S126,0.2232,45,true
E7949,A05_S126,A05_S127,0.0982,40,true
E7950,A06_S126,A07_S126,0.2233,45,true
E7951,A06_S126,A06_S127,0.0982,40,true
E7952,A07_S126,A08_S126,0.2233,45,true
E7953,A07_S126,A07_S127,0.0982,40,true
E7954,A08_S126,A09_S126,0.2233,45,true
E7955,A08_S126,A08_S127,0.0982,40,true
E7956,A09_S126,A10_S126,0.2232,45,true
E7957,A09_S126,A09_S127,0.0982,40,true
E7958,A10_S126,A11_S126,0.2233,45,true
E7959,A10_S126,A10_S127,0.0982,40,true
E7960,A11_S126,A12_S126,0.2233,45,true
E7961,A11_S126,A11_S127,0.0982,40,true
E7962,A12_S126,A13_S126,0.2232,45,true
E7963,A12_S126,A12_S127,0.0982,40,true
E7964,A13_S126,A14_S126,0.2233,45,true
E7965,A13_S126,A13_S127,0.0982,40,true
E7966,A14_S126,A15_S126,0.2233,45,true
E7967,A14_S126,A14_S127,0.0982,40,true
E7968,A15_S126,A16_S126,0.2233,45,true
E7969,A15_S126,A15_S127,0.0982,40,true
E7970,A16_S126,A17_S126,0.2232,45,true
E7971,A16_S126,A16_S127,0.0982,40,true
E7972,A17_S126,A18_S126,0.2233,45,true
E7973,A17_S126,A17_S127,0.0982,40,true
E7974,A18_S126,A19_S126,0.2233,45,true
E7975,A18_S126,A18_S127,0.0982,40,true
E7976,A19_S126,A20_S126,0.2233,45,true
E7977,A19_S126,A19_S127,0.0982,40,true
E7978,A20_S126,A21_S126,0.2232,45,true
E7979,A20_S126,A20_S127,0.0982,40,true
E7980,A21_S126,A22_S126,0.2233,45,true
E7981,A21_S126,A21_S127,0.0982,40,true
E7982,A22_S126,A23_S126,0.2233,45,true
E7983,A22_S126,A22_S127,0.0982,40,true
E7984,A23_S126,A24_S126,0.2232,45,true
E7985,A23_S126,A23_S127,0.0982,40,true
E7986,A24_S126,A25_S126,0.2233,45,true
E7987,A24_S126,A24_S127,0.0982,40,true
E7988,A25_S126,A26_S126,0.2233,45,true
E7989,A25_S126,A25_S127,0.0982,40,true
E7990,A26_S126,A27_S126,0.2233,45,true
E7991,A26_S126,A26_S127,0.0982,40,true
E7992,A27_S126,A28_S126,0.2232,45,true
E7993,A27_S126,A27_S127,0.0982,40,true
E7994,A28_S126,A29_S126,0.2233,45,true
E7995,A28_S126,A28_S127,0.0982,40,true
E7996,A29_S126,A30_S126,0.2233,45,true
E7997,A29_S126,A29_S127,0.0982,40,true
E7998,A30_S126,A31_S126,0.2233,45,true
E7999,A30_S126,A30_S127,0.0982,40,true
E8000,A31_S126,A31_S127,0.0982,40,true
E8001,A00_S127,A01_S127,0.1624,55,true
E8002,A00_S127,A00_S128,0.108,40,true
E8003,A01_S127,A02_S127,0.1625,45,true
E8004,A01_S127,A01_S128,0.108,40,true
E8005,A02_S127,A03_S127,0.1625,45,true
E8006,A02_S127,A02_S128,0.108,40,true
E8007,A03_S127,A04_S127,0.1624,45,true
E8008,A03_S127,A03_S128,0.108,40,true
E8009,A04_S127,A05_S127,0.1625,45,true
E8010,A04_S127,A04_S128,0.108,40,true
E8011,A05_S127,A06_S127,0.1625,45,true
E8012,A05_S127,A05_S128,0.108,40,true
E8013,A06_S127,A07_S127,0.1624,45,true
E8014,A06_S127,A06_S128,0.108,40,true
E8015,A07_S127,A08_S127,0.1625,45,true
E8016,A07_S127,A07_S128,0.108,40,true
E8017,A08_S127,A09_S127,0.1625,45,true
E8018,A08_S127,A08_S128,0.108,40,true
E8019,A09_S127,A10_S127,0.1624,45,true
E8020,A09_S127,A09_S128,0.108,40,true
E8021,A10_S127,A11_S127,0.1625,45,true
E8022,A10_S127,A10_S128,0.108,40,true
E8023,A11_S127,A12_S127,0.1625,45,true
E8024,A11_S127,A11_S128,0.108,40,true
E8025,A12_S127,A13_S127,0.1624,45,true
E8026,A12_S127,A12_S128,0.108,40,true
E8027,A13_S127,A14_S127,0.1625,45,true
E8028,A13_S127,A13_S128,0.108,40,true
E8029,A14_S127,A15_S127,0.1625,45,true
E8030,A14_S127,A14_S128,0.108,40,true
E8031,A15_S127,A16_S127,0.1624,45,true
E8032,A15_S127,A15_S128,0.108,40,true
E8033,A16_S127,A17_S127,0.1625,45,true
E8034,A16_S127,A16_S128,0.108,40,true
E8035,A17_S127,A18_S127,0.1625,45,true
E8036,A17_S127,A17_S128,0.108,40,true
E8037,A18_S127,A19_S127,0.1624,45,true
E8038,A18_S127,A18_S128,0.108,40,true
E8039,A19_S127,A20_S127,0.1625,45,true
E8040,A19_S127,A19_S128,0.108,40,true
E8041,A20_S127,A21_S127,0.1625,45,true
E8042,A20_S127,A20_S128,0.108,40,true
E8043,A21_S127,A22_S127,0.1624,45,true
E8044,A21_S127,A21_S128,0.108,40,true
E8045,A22_S127,A23_S127,0.1625,45,true
E8046,A22_S127,A22_S128,0.108,40,true
E8047,A23_S127,A24_S127,0.1625,45,true
E8048,A23_S127,A23_S128,0.108,40,true
E8049,A24_S127,A25_S127,0.1624,45,true
E8050,A24_S127,A24_S128,0.108,40,true
E8051,A25_S127,A26_S127,0.1625,45,true
E8052,A25_S127,A25_S128,0.108,40,true
E8053,A26_S127,A27_S127,0.1625,45,true
E8054,A26_S127,A26_S128,0.108,40,true
E8055,A27_S127,A28_S127,0.1624,45,true
E8056,A27_S127,A27_S128,0.108,40,true
E8057,A28_S127,A29_S127,0.1625,45,true
E8058,A28_S127,A28_S128,0.108,40,true
E8059,A29_S127,A30_S127,0.1625,45,true
E8060,A29_S127,A29_S128,0.108,40,true
E8061,A30_S127,A31_S127,0.1624,45,true
E8062,A30_S127,A30_S128,0.108,40,true
E8063,A31_S127,A31_S128,0.108,40,true
E8064,A00_S128,A01_S128,0.1622,55,true
E8065,A00_S128,A00_S129,0.0981,40,true
E8066,A01_S128,A02_S128,0.1621,45,true
E8067,A01_S128,A01_S129,0.0981,40,true
E8068,A02_S128,A03_S128,0.1622,45,true
E8069,A02_S128,A02_S129,0.0981,40,true
E8070,A03_S128,A04_S128,0.1621,45,true
E8071,A03_S128,A03_S129,0.0981,40,true
E8072,A04_S128,A05_S128,0.1622,45,true
E8073,A04_S128,A04_S129,0.0981,40,true
E8074,A05_S128,A06_S128,0.1621,45,true
E8075,A05_S128,A05_S129,0.0981,40,true
E8076,A06_S128,A07_S128,0.1622,45,true
E8077,A06_S128,A06_S129,0.0981,40,true
E8078,A07_S128,A08_S128,0.1621,45,true
E8079,A07_S128,A07_S129,0.0981,40,true
E8080,A08_S128,A09_S128,0.1622,45,true
E8081,A08_S128,A08_S129,0.0981,40,true
E8082,A09_S128,A10_S128,0.1621,45,true
E8083,A09_S128,A09_S129,0.0981,40,true
E8084,A10_S128,A11_S128,0.1622,45,true
E8085,A10_S128,A10_S129,0.0981,40,true
E8086,A11_S128,A12_S128,0.1621,45,true
E8087,A11_S128,A11_S129,0.0981,40,true
E8088,A12_S128,A13_S128,0.1622,45,true
E8089,A12_S128,A12_S129,0.0981,40,true
E8090,A13_S128,A14_S128,0.1621,45,true
E8091,A13_S128,A13_S129,0.0981,40,true
E8092,A14_S128,A15_S128,0.1622,45,true
E8093,A14_S128,A14_S129,0.0981,40,true
E8094,A15_S128,A16_S128,0.1621,45,true
E8095,A15_S128,A15_S129,0.0981,40,true
E8096,A16_S128,A17_S128,0.1622,45,true
E8097,A16_S128,A16_S129,0.0981,40,true
E8098,A17_S128,A18_S128,0.1621,45,true
E8099,A17_S128,A17_S129,0.0981,40,true
E8100,A18_S128,A19_S128,0.1622,45,true
E8101,A18_S128,A18_S129,0.0981,40,true
E8102,A19_S128,A20_S128,0.1621,45,true
E8103,A19_S128,A19_S129,0.0981,40,true
E8104,A20_S128,A21_S128,0.1622,45,true
E8105,A20_S128,A20_S129,0.0981,40,true
E8106,A21_S128,A22_S128,0.1621,45,true
E8107,A21_S128,A21_S129,0.0981,40,true
E8108,A22_S128,A23_S128,0.1622,45,true
E8109,A22_S128,A22_S129,0.0981,40,true
E8110,A23_S128,A24_S128,0.1621,45,true
E8111,A23_S128,A23_S129,0.0981,40,true
E8112,A24_S128,A25_S128,0.1622,45,true
E8113,A24_S128,A24_S129,0.0981,40,true
E8114,A25_S128,A26_S128,0.1621,45,true
E8115,A25_S128,A25_S129,0.0981,40,true
E8116,A26_S128,A27_S128,0.1621,45,true
E8117,A26_S128,A26_S129,0.0981,40,true
E8118,A27_S128,A28_S128,0.1622,45,true
E8119,A27_S128,A27_S129,0.0981,40,true
E8120,A28_S128,A29_S128,0.1621,45,true
E8121,A28_S128,A28_S129,0.0981,40,true
E8122,A29_S128,A30_S128,0.1622,45,true
E8123,A29_S128,A29_S129,0.0981,40,true
E8124,A30_S128,A31_S128,0.1621,45,true
E8125,A30_S128,A30_S129,0.0981,40,true
E8126,A31_S128,A31_S129,0.0981,40,true
E8127,A00_S129,A01_S129,0.1672,55,true
E8128,A00_S129,A00_S130,0.0982,40,true
E8129,A01_S129,A02_S129,0.1672,45,true
E8130,A01_S129,A01_S130,0.0982,40,true
E8131,A02_S129,A03_S129,0.1672,45,true
E8132,A02_S129,A02_S130,0.0982,40,true
E8133,A03_S129,A04_S129,0.1672,45,true
E8134,A03_S129,A03_S130,0.0982,40,true
E8135,A04_S129,A05_S129,0.1673,45,true
E8136,A04_S129,A04_S130,0.0982,40,true
E8137,A05_S129,A06_S129,0.1672,45,true
E8138,A05_S129,A05_S130,0.0982,40,true
E8139,A06_S129,A07_S129,0.1672,45,true
E8140,A06_S129,A06_S130,0.0982,40,true
E8141,A07_S129,A08_S129,0.1672,45,true
E8142,A07_S129,A07_S130,0.0982,40,true
E8143,A08_S129,A09_S129,0.1672,45,true
E8144,A08_S129,A08_S130,0.0982,40,true
E8145,A09_S129,A10_S129,0.1672,45,true
E8146,A09_S129,A09_S130,0.0982,40,true
E8147,A10_S129,A11_S129,0.1673,45,true
E8148,A10_S129,A10_S130,0.0982,40,true
E8149,A11_S129,A12_S129,0.1672,45,true
E8150,A11_S129,A11_S130,0.0982,40,true
E8151,A12_S129,A13_S129,0.1672,45,true
E8152,A12_S129,A12_S130,0.0982,40,true
E8153,A13_S129,A14_S129,0.1672,45,true
E8154,A13_S129,A13_S130,0.0982,40,true
E8155,A14_S129,A15_S129,0.1672,45,true
E8156,A14_S129,A14_S130,0.0982,40,true
E8157,A15_S129,A16_S129,0.1672,45,true
E8158,A15_S129,A15_S130,0.0982,40,true
E8159,A16_S129,A17_S129,0.1673,45,true
E8160,A16_S129,A16_S130,0.0982,40,true
E8161,A17_S129,A18_S129,0.1672,45,true
E8162,A17_S129,A17_S130,0.0982,40,true
E8163,A18_S129,A19_S129,0.1672,45,true
E8164,A18_S129,A18_S130,0.0982,40,true
E8165,A19_S129,A20_S129,0.1672,45,true
E8166,A19_S129,A19_S130,0.0982,40,true
E8167,A20_S129,A21_S129,0.1672,45,true
E8168,A20_S129,A20_S130,0.0982,40,true
E8169,A21_S129,A22_S129,0.1672,45,true
E8170,A21_S129,A21_S130,0.0982,40,true
E8171,A22_S129,A23_S129,0.1673,45,true
E8172,A22_S129,A22_S130,0.0982,40,true
E8173,A23_S129,A24_S129,0.1672,45,true
E8174,A23_S129,A23_S130,0.0982,40,true
E8175,A24_S129,A25_S129,0.1672,45,true
E8176,A24_S129,A24_S130,0.0982,40,true
E8177,A25_S129,A26_S129,0.1672,45,true
E8178,A25_S129,A25_S130,0.0982,40,true
E8179,A26_S129,A27_S129,0.1672,45,true
E8180,A26_S129,A26_S130,0.0982,40,true
E8181,A27_S129,A28_S129,0.1673,45,true
E8182,A27_S129,A27_S130,0.0982,40,true
E8183,A28_S129,A29_S129,0.1672,45,true
E8184,A28_S129,A28_S130,0.0982,40,true
E8185,A29_S129,A30_S129,0.1672,45,true
E8186,A29_S129,A29_S130,0.0982,40,true
E8187,A30_S129,A31_S129,0.1672,45,true
E8188,A30_S129,A30_S130,0.0982,40,true
E8189,A31_S129,A31_S130,0.0982,40,true
E8190,A00_S130,A01_S130,0.1919,55,true
E8191,A00_S130,A00_S131,0.0982,40,true
E8192,A01_S130,A02_S130,0.1919,45,true
E8193,A01_S130,A01_S131,0.0982,40,true
E8194,A02_S130,A03_S130,0.1919,45,true
E8195,A02_S130,A02_S131,0.0982,40,true
E8196,A03_S130,A04_S130,0.1919,45,true
E8197,A03_S130,A03_S131,0.0982,40,true
E8198,A04_S130,A05_S130,0.192,45,true
E8199,A04_S130,A04_S131,0.0982,40,true
E8200,A05_S130,A06_S130,0.1919,45,true
E8201,A05_S130,A05_S131,0.0982,40,true
E8202,A06_S130,A07_S130,0.1919,45,true
E8203,A06_S130,A06_S131,0.0982,40,true
E8204,A07_S130,A08_S130,0.1919,45,true
E8205,A07_S130,A07_S131,0.0982,40,true
E8206,A08_S130,A09_S130,0.1919,45,true
E8207,A08_S130,A08_S131,0.0982,40,true
E8208,A09_S130,A10_S130,0.1919,45,true
E8209,A09_S130,A09_S131,0.0982,40,true
E8210,A10_S130,A11_S130,0.192,45,true
E8211,A10_S130,A10_S131,0.0982,40,true
E8212,A11_S130,A12_S130,0.1919,45,true
E8213,A11_S130,A11_S131,0.0982,40,true
E8214,A12_S130,A13_S130,0.1919,45,true
E8215,A12_S130,A12_S131,0.0982,40,true
E8216,A13_S130,A14_S130,0.1919,45,true
E8217,A13_S130,A13_S131,0.0982,40,true
E8218,A14_S130,A15_S130,0.1919,45,true
E8219,A14_S130,A14_S131,0.0982,40,true
E8220,A15_S130,A16_S130,0.192,45,true
E8221,A15_S130,A15_S131,0.0982,40,true
E8222,A16_S130,A17_S130,0.1919,45,true
E8223,A16_S130,A16_S131,0.0982,40,true
E8224,A17_S130,A18_S130,0.1919,45,true
E8225,A17_S130,A17_S131,0.0982,40,true
E8226,A18_S130,A19_S130,0.1919,45,true
E8227,A18_S130,A18_S131,0.0982,40,true
E8228,A19_S130,A20_S130,0.1919,45,true
E8229,A19_S130,A19_S131,0.0982,40,true
E8230,A20_S130,A21_S130,0.192,45,true
E8231,A20_S130,A20_S131,0.0982,40,true
E8232,A21_S130,A22_S130,0.1919,45,true
E8233,A21_S130,A21_S131,0.0982,40,true
E8234,A22_S130,A23_S130,0.1919,45,true
E8235,A22_S130,A22_S131,0.0982,40,true
E8236,A23_S130,A24_S130,0.1919,45,true
E8237,A23_S130,A23_S131,0.0982,40,true
E8238,A24_S130,A25_S130,0.1919,45,true
E8239,A24_S130,A24_S131,0.0982,40,true
E8240,A25_S130,A26_S130,0.192,45,true
E8241,A25_S130,A25_S131,0.0982,40,true
E8242,A26_S130,A27_S130,0.1919,45,true
E8243,A26_S130,A26_S131,0.0982,40,true
E8244,A27_S130,A28_S130,0.1919,45,true
E8245,A27_S130,A27_S131,0.0982,40,true
E8246,A28_S130,A29_S130,0.1919,45,true
E8247,A28_S130,A28_S131,0.0982,40,true
E8248,A29_S130,A30_S130,0.1919,45,true
E8249,A29_S130,A29_S131,0.0982,40,true
E8250,A30_S130,A31_S130,0.192,45,true
E8251,A30_S130,A30_S131,0.0982,40,true
E8252,A31_S130,A31_S131,0.0982,40,true
E8253,A00_S131,A01_S131,0.1701,55,true
E8254,A00_S131,A00_S132,0.0982,40,true
E8255,A01_S131,A02_S131,0.1701,45,true
E8256,A01_S131,A01_S132,0.0982,40,true
E8257,A02_S131,A03_S131,0.1701,45,true
E8258,A02_S131,A02_S132,0.0982,40,true
E8259,A03_S131,A04_S131,0.17,45,true
E8260,A03_S131,A03_S132,0.0982,40,true
E8261,A04_S131,A05_S131,0.1701,45,true
E8262,A04_S131,A04_S132,0.0982,40,true
E8263,A05_S131,A06_S131,0.1701,45,true
E8264,A05_S131,A05_S132,0.0982,40,true
E8265,A06_S131,A07_S131,0.17,45,true
E8266,A06_S131,A06_S132,0.0982,40,true
E8267,A07_S131,A08_S131,0.1701,45,true
E8268,A07_S131,A07_S132,0.0982,40,true
E8269,A08_S131,A09_S131,0.1701,45,true
E8270,A08_S131,A08_S132,0.0982,40,true
E8271,A09_S131,A10_S131,0.17,45,true
E8272,A09_S131,A09_S132,0.0982,40,true
E8273,A10_S131,A11_S131,0.1701,45,true
E8274,A10_S131,A10_S132,0.0982,40,true
E8275,A11_S131,A12_S131,0.1701,45,true
E8276,A11_S131,A11_S132,0.0982,40,true
E8277,A12_S131,A13_S131,0.17,45,true
E8278,A12_S131,A12_S132,0.0982,40,true
E8279,A13_S131,A14_S131,0.1701,45,true
E8280,A13_S131,A13_S132,0.0982,40,true
E8281,A14_S131,A15_S131,0.1701,45,true
E8282,A14_S131,A14_S132,0.0982,40,true
E8283,A15_S131,A16_S131,0.17,45,true
E8284,A15_S131,A15_S132,0.0982,40,true
E8285,A16_S131,A17_S131,0.1701,45,true
E8286,A16_S131,A16_S132,0.0982,40,true
E8287,A17_S131,A18_S131,0.1701,45,true
E8288,A17_S131,A17_S132,0.0982,40,true
E8289,A18_S131,A19_S131,0.17,45,true
E8290,A18_S131,A18_S132,0.0982,40,true
E8291,A19_S131,A20_S131,0.1701,45,true
E8292,A19_S131,A19_S132,0.0982,40,true
E8293,A20_S131,A21_S131,0.1701,45,true
E8294,A20_S131,A20_S132,0.0982,40,true
E8295,A21_S131,A22_S131,0.17,45,true
E8296,A21_S131,A21_S132,0.0982,40,true
E8297,A22_S131,A23_S131,0.1701,45,true
E8298,A22_S131,A22_S132,0.0982,40,true
E8299,A23_S131,A24_S131,0.1701,45,true
E8300,A23_S131,A23_S132,0.0982,40,true
E8301,A24_S131,A25_S131,0.17,45,true
E8302,A24_S131,A24_S132,0.0982,40,true
E8303,A25_S131,A26_S131,0.1701,45,true
E8304,A25_S131,A25_S132,0.0982,40,true
E8305,A26_S131,A27_S131,0.1701,45,true
E8306,A26_S131,A26_S132,0.0982,40,true
E8307,A27_S131,A28_S131,0.17,45,true
E8308,A27_S131,A27_S132,0.0982,40,true
E8309,A28_S131,A29_S131,0.1701,45,true
E8310,A28_S131,A28_S132,0.0982,40,true
E8311,A29_S131,A30_S131,0.1701,45,true
E8312,A29_S131,A29_S132,0.0982,40,true
E8313,A30_S131,A31_S131,0.17,45,true
E8314,A30_S131,A30_S132,0.0982,40,true
E8315,A31_S131,A31_S132,0.0982,40,true
E8316,A00_S132,A01_S132,0.1691,55,true
E8317,A00_S132,A00_S133,0.108,40,true
E8318,A01_S132,A02_S132,0.1691,45,true
E8319,A01_S132,A01_S133,0.108,40,true
E8320,A02_S132,A03_S132,0.1691,45,true
E8321,A02_S132,A02_S133,0.108,40,true
E8322,A03_S132,A04_S132,0.1691,45,true
E8323,A03_S132,A03_S133,0.108,40,true
E8324,A04_S132,A05_S132,0.1692,45,true
E8325,A04_S132,A04_S133,0.108,40,true
E8326,A05_S132,A06_S132,0.1691,45,true
E8327,A05_S132,A05_S133,0.108,40,true
E8328,A06_S132,A07_S132,0.1691,45,true
E8329,A06_S132,A06_S133,0.108,40,true
E8330,A07_S132,A08_S132,0.1691,45,true
E8331,A07_S132,A07_S133,0.108,40,true
E8332,A08_S132,A09_S132,0.1691,45,true
E8333,A08_S132,A08_S133,0.108,40,true
E8334,A09_S132,A10_S132,0.1691,45,true
E8335,A09_S132,A09_S133,0.108,40,true
E8336,A10_S132,A11_S132,0.1692,45,true
E8337,A10_S132,A10_S133,0.108,40,true
E8338,A11_S132,A12_S132,0.1691,45,true
E8339,A11_S132,A11_S133,0.108,40,true
E8340,A12_S132,A13_S132,0.1691,45,true
E8341,A12_S132,A12_S133,0.108,40,true
E8342,A13_S132,A14_S132,0.1691,45,true
E8343,A13_S132,A13_S133,0.108,40,true
E8344,A14_S132,A15_S132,0.1691,45,true
E8345,A14_S132,A14_S133,0.108,40,true
E8346,A15_S132,A16_S132,0.1691,45,true
E8347,A15_S132,A15_S133,0.108,40,true
E8348,A16_S132,A17_S132,0.1692,45,true
E8349,A16_S132,A16_S133,0.108,40,true
E8350,A17_S132,A18_S132,0.1691,45,true
E8351,A17_S132,A17_S133,0.108,40,true
E8352,A18_S132,A19_S132,0.1691,45,true
E8353,A18_S132,A18_S133,0.108,40,true
E8354,A19_S132,A20_S132,0.1691,45,true
E8355,A19_S132,A19_S133,0.108,40,true
E8356,A20_S132,A21_S132,0.1691,45,true
E8357,A20_S132,A20_S133,0.108,40,true
E8358,A21_S132,A22_S132,0.1692,45,true
E8359,A21_S132,A21_S133,0.108,40,true
E8360,A22_S132,A23_S132,0.1691,45,true
E8361,A22_S132,A22_S133,0.108,40,true
E8362,A23_S132,A24_S132,0.1691,45,true
E8363,A23_S132,A23_S133,0.108,40,true
E8364,A24_S132,A25_S132,0.1691,45,true
E8365,A24_S132,A24_S133,0.108,40,true
E8366,A25_S132,A26_S132,0.1691,45,true
E8367,A25_S132,A25_S133,0.108,40,true
E8368,A26_S132,A27_S132,0.1691,45,true
E8369,A26_S132,A26_S133,0.108,40,true
E8370,A27_S132,A28_S132,0.1692,45,true
E8371,A27_S132,A27_S133,0.108,40,true
E8372,A28_S132,A29_S132,0.1691,45,true
E8373,A28_S132,A28_S133,0.108,40,true
E8374,A29_S132,A30_S132,0.1691,45,true
E8375,A29_S132,A29_S133,0.108,40,true
E8376,A30_S132,A31_S132,0.1691,45,true
E8377,A30_S132,A30_S133,0.108,40,true
E8378,A31_S132,A31_S133,0.108,40,true
E8379,A00_S133,A01_S133,0.1957,55,true
E8380,A00_S133,A00_S134,0.0981,40,true
E8381,A01_S133,A02_S133,0.1958,45,true
E8382,A01_S133,A01_S134,0.0981,40,true
E8383,A02_S133,A03_S133,0.1957,45,true
E8384,A02_S133,A02_S134,0.0981,40,true
E8385,A03_S133,A04_S133,0.1957,45,true
E8386,A03_S133,A03_S134,0.0981,40,true
E8387,A04_S133,A05_S133,0.1957,45,true
E8388,A04_S133,A04_S134,0.0981,40,true
E8389,A05_S133,A06_S133,0.1957,45,true
E8390,A05_S133,A05_S134,0.0981,40,true
E8391,A06_S133,A07_S133,0.1958,45,true
E8392,A06_S133,A06_S134,0.0981,40,true
E8393,A07_S133,A08_S133,0.1957,45,true
E8394,A07_S133,A07_S134,0.0981,40,true
E8395,A08_S133,A09_S133,0.1957,45,true
E8396,A08_S133,A08_S134,0.0981,40,true
E8397,A09_S133,A10_S133,0.1957,45,true
E8398,A09_S133,A09_S134,0.0981,40,true
E8399,A10_S133,A11_S133,0.1957,45,true
E8400,A10_S133,A10_S134,0.0981,40,true
E8401,A11_S133,A12_S133,0.1958,45,true
E8402,A11_S133,A11_S134,0.0981,40,true
E8403,A12_S133,A13_S133,0.1957,45,true
E8404,A12_S133,A12_S134,0.0981,40,true
E8405,A13_S133,A14_S133,0.1957,45,true
E8406,A13_S133,A13_S134,0.0981,40,true
E8407,A14_S133,A15_S133,0.1957,45,true
E8408,A14_S133,A14_S134,0.0981,40,true
E8409,A15_S133,A16_S133,0.1957,45,true
E8410,A15_S133,A15_S134,0.0981,40,true
E8411,A16_S133,A17_S133,0.1958,45,true
E8412,A16_S133,A16_S134,0.0981,40,true
E8413,A17_S133,A18_S133,0.1957,45,true
E8414,A17_S133,A17_S134,0.0981,40,true
E8415,A18_S133,A19_S133,0.1957,45,true
E8416,A18_S133,A18_S134,0.0981,40,true
E8417,A19_S133,A20_S133,0.1957,45,true
E8418,A19_S133,A19_S134,0.0981,40,true
E8419,A20_S133,A21_S133,0.1958,45,true
E8420,A20_S133,A20_S134,0.0981,40,true
E8421,A21_S133,A22_S133,0.1957,45,true
E8422,A21_S133,A21_S134,0.0981,40,true
E8423,A22_S133,A23_S133,0.1957,45,true
E8424,A22_S133,A22_S134,0.0981,40,true
E8425,A23_S133,A24_S133,0.1957,45,true
E8426,A23_S133,A23_S134,0.0981,40,true
E8427,A24_S133,A25_S133,0.1957,45,true
E8428,A24_S133,A24_S134,0.0981,40,true
E8429,A25_S133,A26_S133,0.1958,45,true
E8430,A25_S133,A25_S134,0.0981,40,true
E8431,A26_S133,A27_S133,0.1957,45,true
E8432,A26_S133,A26_S134,0.0981,40,true
E8433,A27_S133,A28_S133,0.1957,45,true
E8434,A27_S133,A27_S134,0.0981,40,true
E8435,A28_S133,A29_S133,0.1957,45,true
E8436,A28_S133,A28_S134,0.0981,40,true
E8437,A29_S133,A30_S133,0.1957,45,true
E8438,A29_S133,A29_S134,0.0981,40,true
E8439,A30_S133,A31_S133,0.1958,45,true
E8440,A30_S133,A30_S134,0.0981,40,true
E8441,A31_S133,A31_S134,0.0981,40,true
E8442,A00_S134,A01_S134,0.173,55,true
E8443,A00_S134,A00_S135,0.0982,40,true
E8444,A01_S134,A02_S134,0.1729,45,true
E8445,A01_S134,A01_S135,0.0982,40,true
E8446,A02_S134,A03_S134,0.1729,45,true
E8447,A02_S134,A02_S135,0.0982,40,true
E8448,A03_S134,A04_S134,0.1729,45,true
E8449,A03_S134,A03_S135,0.0982,40,true
E8450,A04_S134,A05_S134,0.1729,45,true
E8451,A04_S134,A04_S135,0.0982,40,true
E8452,A05_S134,A06_S134,0.1729,45,true
E8453,A05_S134,A05_S135,0.0982,40,true
E8454,A06_S134,A07_S134,0.173,45,true
E8455,A06_S134,A06_S135,0.0982,40,true
E8456,A07_S134,A08_S134,0.1729,45,true
E8457,A07_S134,A07_S135,0.0982,40,true
E8458,A08_S134,A09_S134,0.1729,45,true
E8459,A08_S134,A08_S135,0.0982,40,true
E8460,A09_S134,A10_S134,0.1729,45,true
E8461,A09_S134,A09_S135,0.0982,40,true
E8462,A10_S134,A11_S134,0.1729,45,true
E8463,A10_S134,A10_S135,0.0982,40,true
E8464,A11_S134,A12_S134,0.173,45,true
E8465,A11_S134,A11_S135,0.0982,40,true
E8466,A12_S134,A13_S134,0.1729,45,true
E8467,A12_S134,A12_S135,0.0982,40,true
